ProductID;Date;Zip;Units;Revenue;City;State;District;Country;Category;Manufacturer;IsCompete;Product;Segment
785;15/2/2015;77429;1;818.37;Cypress, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-73;Productivity
785;15/2/2015;75104;1;818.37;Cedar Hill, TX, USA;TX;District #22;USA;Rural;Natura;N;Natura RP-73;Productivity
2074;15/2/2015;78237;1;3968.37;San Antonio, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UC-09;Convenience
838;15/2/2015;13615;1;11276.37;Brownville, NY, USA;NY;District #01;USA;Urban;Natura;Y;Natura UM-22;Moderation
2012;15/2/2015;12306;1;4566.87;Schenectady, NY, USA;NY;District #01;USA;Urban;Currus;N;Currus UR-15;Regular
2128;15/2/2015;11779;1;4850.37;Ronkonkoma, NY, USA;NY;District #03;USA;Urban;Victoria;Y;Victoria UR-04;Regular
2047;15/2/2015;77044;1;4566.87;Houston, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UE-07;Extreme
1191;15/2/2015;12205;1;3149.37;Albany, NY, USA;NY;District #01;USA;Urban;Pirum;N;Pirum UE-27;Extreme
1227;15/2/2015;76133;1;3842.37;Fort Worth, TX, USA;TX;District #22;USA;Urban;Pirum;N;Pirum UC-29;Convenience
2331;15/2/2015;11003;1;6425.37;Elmont, NY, USA;NY;District #03;USA;Urban;Aliqui;N;Aliqui UE-05;Extreme
1930;15/2/2015;77354;1;3401.37;Magnolia, TX, USA;TX;District #23;USA;Rural;Currus;N;Currus RP-05;Productivity
1847;15/2/2015;78705;1;1511.37;Austin, TX, USA;TX;District #23;USA;Youth;Pomum;N;Pomum YY-42;Youth
2074;15/2/2015;75088;1;3968.37;Rowlett, TX, USA;TX;District #22;USA;Urban;Currus;N;Currus UC-09;Convenience
2290;15/2/2015;76131;1;9575.37;Fort Worth, TX, USA;TX;District #22;USA;Urban;Aliqui;Y;Aliqui UM-05;Moderation
936;15/2/2015;75154;1;5984.37;Red Oak, TX, USA;TX;District #22;USA;Urban;Natura;N;Natura UE-45;Extreme
2167;15/2/2015;77024;1;6929.37;Houston, TX, USA;TX;District #23;USA;Urban;Victoria;N;Victoria UE-20;Extreme
847;15/2/2015;14472;1;7244.37;Honeoye Falls, NY, USA;NY;District #06;USA;Urban;Natura;Y;Natura UM-31;Moderation
1061;15/2/2015;13069;1;1700.37;Fulton, NY, USA;NY;District #01;USA;Rural;Pirum;N;Pirum RP-07;Productivity
2130;15/2/2015;77040;1;5480.37;Houston, TX, USA;TX;District #23;USA;Urban;Victoria;Y;Victoria UR-06;Regular
910;15/2/2015;77043;1;4976.37;Houston, TX, USA;TX;District #23;USA;Urban;Natura;N;Natura UE-19;Extreme
910;15/2/2015;11746;1;4976.37;Huntington Station, NY, USA;NY;District #03;USA;Urban;Natura;N;Natura UE-19;Extreme
2045;15/2/2015;75098;1;4944.87;Wylie, TX, USA;TX;District #22;USA;Urban;Currus;N;Currus UE-05;Extreme
989;15/2/2015;78232;1;5039.37;San Antonio, TX, USA;TX;District #23;USA;Urban;Natura;N;Natura UC-52;Convenience
2016;15/2/2015;78660;1;3621.87;Pflugerville, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UR-19;Regular
1157;15/2/2015;75007;1;4598.37;Carrollton, TX, USA;TX;District #22;USA;Urban;Pirum;N;Pirum UR-14;Regular
2277;15/2/2015;10022;1;3086.37;New York, NY, USA;NY;District #03;USA;Rural;Aliqui;N;Aliqui RS-10;Select
769;15/2/2015;11727;1;3086.37;Coram, NY, USA;NY;District #03;USA;Rural;Natura;N;Natura RP-57;Productivity
2359;15/2/2015;76123;1;4913.37;Fort Worth, TX, USA;TX;District #22;USA;Urban;Aliqui;N;Aliqui UC-07;Convenience
2359;15/2/2015;76711;1;4913.37;Waco, TX, USA;TX;District #23;USA;Urban;Aliqui;N;Aliqui UC-07;Convenience
989;15/2/2015;77477;1;5606.37;Stafford, TX, USA;TX;District #23;USA;Urban;Natura;N;Natura UC-52;Convenience
753;15/2/2015;79936;1;2960.37;El Paso, TX, USA;TX;District #39;USA;Rural;Natura;N;Natura RP-41;Productivity
1173;15/2/2015;75460;1;6425.37;Paris, TX, USA;TX;District #25;USA;Urban;Pirum;N;Pirum UE-09;Extreme
1173;15/2/2015;78227;1;6425.37;San Antonio, TX, USA;TX;District #23;USA;Urban;Pirum;N;Pirum UE-09;Extreme
2359;15/2/2015;78155;2;9826.74;Seguin, TX, USA;TX;District #23;USA;Urban;Aliqui;N;Aliqui UC-07;Convenience
1182;15/2/2015;79936;1;1889.37;El Paso, TX, USA;TX;District #39;USA;Urban;Pirum;N;Pirum UE-18;Extreme
2223;15/2/2015;12180;1;2960.37;Troy, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RP-20;Productivity
2352;15/2/2015;12170;1;4409.37;Stillwater, NY, USA;NY;District #01;USA;Urban;Aliqui;N;Aliqui UE-26;Extreme
2091;15/2/2015;77053;1;1857.87;Houston, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UC-26;Convenience
2268;15/2/2015;77515;1;3716.37;Angleton, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RS-01;Select
2277;15/2/2015;10589;1;3086.37;Somers, NY, USA;NY;District #02;USA;Rural;Aliqui;N;Aliqui RS-10;Select
2352;15/2/2015;76542;1;4409.37;Killeen, TX, USA;TX;District #23;USA;Urban;Aliqui;N;Aliqui UE-26;Extreme
2359;15/2/2015;78130;1;4913.37;New Braunfels, TX, USA;TX;District #23;USA;Urban;Aliqui;N;Aliqui UC-07;Convenience
2091;15/2/2015;78773;34;63167.58;Austin, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UC-26;Convenience
2332;15/2/2015;12866;2;10078.74;Saratoga Springs, NY, USA;NY;District #01;USA;Urban;Aliqui;N;Aliqui UE-06;Extreme
2359;15/2/2015;78332;1;4913.37;Alice, TX, USA;TX;District #23;USA;Urban;Aliqui;N;Aliqui UC-07;Convenience
1062;15/2/2015;13069;1;1700.37;Fulton, NY, USA;NY;District #01;USA;Rural;Pirum;N;Pirum RP-08;Productivity
2254;15/2/2015;77802;1;692.37;Bryan, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RP-51;Productivity
2055;15/2/2015;78709;1;6803.37;Austin, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UE-15;Extreme
1117;15/2/2015;77069;1;3590.37;Houston, TX, USA;TX;District #23;USA;Rural;Pirum;N;Pirum RS-05;Select
2388;15/2/2015;79602;1;3779.37;Abilene, TX, USA;TX;District #22;USA;Urban;Aliqui;N;Aliqui UC-36;Convenience
2222;15/2/2015;76092;1;2960.37;Southlake, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-19;Productivity
2255;15/2/2015;77802;1;692.37;Bryan, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RP-52;Productivity
1066;15/2/2015;76117;1;3558.87;Haltom City, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-12;Productivity
2222;15/2/2015;76118;1;2960.37;Fort Worth, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-19;Productivity
2070;15/2/2015;77088;1;6267.87;Houston, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UC-05;Convenience
2204;15/2/2015;78013;1;1889.37;Comfort, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RP-01;Productivity
2205;15/2/2015;76048;1;1889.37;Granbury, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-02;Productivity
2205;15/2/2015;78013;1;1889.37;Comfort, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RP-02;Productivity
2204;15/2/2015;76048;1;1889.37;Granbury, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-01;Productivity
2388;15/2/2015;77833;1;3779.37;Brenham, TX, USA;TX;District #23;USA;Urban;Aliqui;N;Aliqui UC-36;Convenience
2270;15/2/2015;12545;2;7432.74;Millbrook, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RS-03;Select
1186;15/2/2015;76134;1;5102.37;Fort Worth, TX, USA;TX;District #22;USA;Urban;Pirum;N;Pirum UE-22;Extreme
2055;15/2/2015;77479;1;6803.37;Sugar Land, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UE-15;Extreme
2222;15/2/2015;12180;1;2960.37;Troy, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RP-19;Productivity
1936;15/2/2015;12550;1;3369.87;Newburgh, NY, USA;NY;District #01;USA;Rural;Currus;N;Currus RP-11;Productivity
2070;15/2/2015;77422;1;6236.37;Brazoria, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UC-05;Convenience
2373;15/2/2015;78628;1;6677.37;Georgetown, TX, USA;TX;District #23;USA;Urban;Aliqui;N;Aliqui UC-21;Convenience
1937;15/2/2015;12550;1;3369.87;Newburgh, NY, USA;NY;District #01;USA;Rural;Currus;N;Currus RP-12;Productivity
838;16/2/2015;77514;1;11276.37;Anahuac, TX, USA;TX;District #24;USA;Urban;Natura;Y;Natura UM-22;Moderation
1949;16/2/2015;77069;1;3590.37;Houston, TX, USA;TX;District #23;USA;Rural;Currus;N;Currus RP-24;Productivity
838;16/2/2015;77511;1;11150.37;Alvin, TX, USA;TX;District #23;USA;Urban;Natura;Y;Natura UM-22;Moderation
1040;16/2/2015;75006;1;15116.85;Carrollton, TX, USA;TX;District #22;USA;Urban;Palma;N;Palma UC-12;Convenience
1215;16/2/2015;11757;1;4283.37;Lindenhurst, NY, USA;NY;District #03;USA;Urban;Pirum;N;Pirum UC-17;Convenience
838;16/2/2015;77385;1;11276.37;Conroe, TX, USA;TX;District #23;USA;Urban;Natura;Y;Natura UM-22;Moderation
1188;16/2/2015;75081;1;5669.37;Richardson, TX, USA;TX;District #22;USA;Urban;Pirum;N;Pirum UE-24;Extreme
940;16/2/2015;77034;1;8063.37;Houston, TX, USA;TX;District #23;USA;Urban;Natura;N;Natura UC-03;Convenience
786;16/2/2015;77523;1;818.37;Baytown, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-74;Productivity
1047;16/2/2015;78728;1;2519.37;Austin, TX, USA;TX;District #23;USA;Mix;Pirum;N;Pirum MA-05;All Season
838;16/2/2015;76137;1;11276.37;Fort Worth, TX, USA;TX;District #22;USA;Urban;Natura;Y;Natura UM-22;Moderation
1949;16/2/2015;77377;1;3558.87;Tomball, TX, USA;TX;District #23;USA;Rural;Currus;N;Currus RP-24;Productivity
786;16/2/2015;77386;1;818.37;Spring, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-74;Productivity
2056;16/2/2015;77642;1;3936.87;Port Arthur, TX, USA;TX;District #24;USA;Urban;Currus;N;Currus UE-16;Extreme
2240;16/2/2015;13421;1;1038.87;Oneida, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RP-37;Productivity
1061;16/2/2015;77538;1;1700.37;Devers, TX, USA;TX;District #24;USA;Rural;Pirum;N;Pirum RP-07;Productivity
1961;16/2/2015;12121;1;1183.77;Melrose, NY, USA;NY;District #01;USA;Rural;Currus;N;Currus RP-36;Productivity
725;16/2/2015;77037;1;1385.37;Houston, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-13;Productivity
758;16/2/2015;76017;1;1007.37;Arlington, TX, USA;TX;District #22;USA;Rural;Natura;N;Natura RP-46;Productivity
757;16/2/2015;76017;1;1007.37;Arlington, TX, USA;TX;District #22;USA;Rural;Natura;N;Natura RP-45;Productivity
1960;16/2/2015;12121;1;1183.77;Melrose, NY, USA;NY;District #01;USA;Rural;Currus;N;Currus RP-35;Productivity
702;16/2/2015;78526;1;3464.37;Brownsville, TX, USA;TX;District #23;USA;Mix;Natura;N;Natura MA-09;All Season
2251;16/2/2015;12816;1;1448.37;Cambridge, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RP-48;Productivity
1961;16/2/2015;77614;1;1183.77;Deweyville, TX, USA;TX;District #24;USA;Rural;Currus;N;Currus RP-36;Productivity
758;16/2/2015;77450;1;1007.37;Katy, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-46;Productivity
1109;16/2/2015;75002;1;2519.37;Allen, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-55;Productivity
2045;16/2/2015;75067;1;4944.87;Lewisville, TX, USA;TX;District #22;USA;Urban;Currus;N;Currus UE-05;Extreme
725;16/2/2015;77083;1;1385.37;Houston, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-13;Productivity
1061;16/2/2015;75002;1;1700.37;Allen, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-07;Productivity
1230;16/2/2015;11779;1;6299.37;Ronkonkoma, NY, USA;NY;District #03;USA;Urban;Pirum;N;Pirum UC-32;Convenience
2050;16/2/2015;77446;1;5984.37;Prairie View, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UE-10;Extreme
1132;16/2/2015;11763;1;7559.37;Medford, NY, USA;NY;District #03;USA;Urban;Pirum;Y;Pirum UM-09;Moderation
1046;16/2/2015;76705;1;1196.37;Waco, TX, USA;TX;District #23;USA;Mix;Pirum;N;Pirum MA-04;All Season
1948;16/2/2015;77069;1;3590.37;Houston, TX, USA;TX;District #23;USA;Rural;Currus;N;Currus RP-23;Productivity
989;16/2/2015;76308;1;5606.37;Wichita Falls, TX, USA;TX;District #22;USA;Urban;Natura;N;Natura UC-52;Convenience
1062;16/2/2015;77538;1;1700.37;Devers, TX, USA;TX;District #24;USA;Rural;Pirum;N;Pirum RP-08;Productivity
964;16/2/2015;78501;1;3779.37;Mcallen, TX, USA;TX;District #23;USA;Urban;Natura;N;Natura UC-27;Convenience
989;16/2/2015;75189;1;5228.37;Royse City, TX, USA;TX;District #22;USA;Urban;Natura;N;Natura UC-52;Convenience
2016;16/2/2015;78731;1;3621.87;Austin, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UR-19;Regular
2332;16/2/2015;75223;1;5039.37;Dallas, TX, USA;TX;District #22;USA;Urban;Aliqui;N;Aliqui UE-06;Extreme
1157;16/2/2015;77656;1;4598.37;Silsbee, TX, USA;TX;District #24;USA;Urban;Pirum;N;Pirum UR-14;Regular
1182;16/2/2015;75043;1;1889.37;Garland, TX, USA;TX;District #22;USA;Urban;Pirum;N;Pirum UE-18;Extreme
1062;16/2/2015;10309;1;1700.37;Staten Island, NY, USA;NY;District #03;USA;Rural;Pirum;N;Pirum RP-08;Productivity
1080;16/2/2015;76078;1;3180.87;Rhome, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-26;Productivity
1975;16/2/2015;12054;1;660.87;Delmar, NY, USA;NY;District #01;USA;Rural;Currus;N;Currus RP-50;Productivity
2241;16/2/2015;75093;1;1038.87;Plano, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-38;Productivity
2352;16/2/2015;77573;1;4409.37;League City, TX, USA;TX;District #23;USA;Urban;Aliqui;N;Aliqui UE-26;Extreme
753;16/2/2015;76001;1;2960.37;Arlington, TX, USA;TX;District #22;USA;Rural;Natura;N;Natura RP-41;Productivity
914;16/2/2015;78013;1;6677.37;Comfort, TX, USA;TX;District #23;USA;Urban;Natura;N;Natura UE-23;Extreme
964;16/2/2015;77339;1;3779.37;Kingwood, TX, USA;TX;District #23;USA;Urban;Natura;N;Natura UC-27;Convenience
2332;16/2/2015;77025;1;5039.37;Houston, TX, USA;TX;District #23;USA;Urban;Aliqui;N;Aliqui UE-06;Extreme
1005;16/2/2015;75770;1;1290.87;Larue, TX, USA;TX;District #24;USA;Youth;Natura;N;Natura YY-06;Youth
1053;16/2/2015;11968;1;3086.37;Southampton, NY, USA;NY;District #03;USA;Mix;Pirum;N;Pirum MA-11;All Season
1173;16/2/2015;11901;1;6299.37;Riverhead, NY, USA;NY;District #03;USA;Urban;Pirum;N;Pirum UE-09;Extreme
2234;16/2/2015;75075;1;786.87;Plano, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-31;Productivity
2268;16/2/2015;76933;1;3716.37;Bronte, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RS-01;Select
1168;16/2/2015;76522;1;4535.37;Copperas Cove, TX, USA;TX;District #23;USA;Urban;Pirum;N;Pirum UE-04;Extreme
2055;16/2/2015;11725;1;6803.37;Commack, NY, USA;NY;District #03;USA;Urban;Currus;N;Currus UE-15;Extreme
1937;16/2/2015;79761;1;3369.87;Odessa, TX, USA;TX;District #22;USA;Rural;Currus;N;Currus RP-12;Productivity
2070;16/2/2015;77611;1;6236.37;Bridge City, TX, USA;TX;District #24;USA;Urban;Currus;N;Currus UC-05;Convenience
2270;16/2/2015;77345;1;3716.37;Kingwood, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RS-03;Select
1936;16/2/2015;79761;1;3369.87;Odessa, TX, USA;TX;District #22;USA;Rural;Currus;N;Currus RP-11;Productivity
1156;16/2/2015;76248;1;4094.37;Keller, TX, USA;TX;District #22;USA;Urban;Pirum;Y;Pirum UR-13;Regular
2235;16/2/2015;77590;1;786.87;Texas City, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RP-32;Productivity
2251;16/2/2015;13421;1;1448.37;Oneida, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RP-48;Productivity
940;16/2/2015;79706;1;8252.37;Midland, TX, USA;TX;District #22;USA;Urban;Natura;N;Natura UC-03;Convenience
1131;16/2/2015;77705;1;5039.37;Beaumont, TX, USA;TX;District #24;USA;Urban;Pirum;Y;Pirum UM-08;Moderation
1974;16/2/2015;12054;1;660.87;Delmar, NY, USA;NY;District #01;USA;Rural;Currus;N;Currus RP-49;Productivity
2235;16/2/2015;75075;1;786.87;Plano, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-32;Productivity
838;16/2/2015;77340;1;11087.37;Huntsville, TX, USA;TX;District #23;USA;Urban;Natura;Y;Natura UM-22;Moderation
838;16/2/2015;77365;1;11276.37;Porter, TX, USA;TX;District #23;USA;Urban;Natura;Y;Natura UM-22;Moderation
2083;16/2/2015;76010;1;3716.37;Arlington, TX, USA;TX;District #22;USA;Urban;Currus;N;Currus UC-18;Convenience
838;16/2/2015;79605;1;11276.37;Abilene, TX, USA;TX;District #22;USA;Urban;Natura;Y;Natura UM-22;Moderation
1079;16/2/2015;76078;1;3180.87;Rhome, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-25;Productivity
2240;16/2/2015;75093;1;1038.87;Plano, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-37;Productivity
2074;16/2/2015;77493;1;3968.37;Katy, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UC-09;Convenience
702;16/2/2015;78599;1;3464.37;Weslaco, TX, USA;TX;District #23;USA;Mix;Natura;N;Natura MA-09;All Season
2222;16/2/2015;75002;1;2960.37;Allen, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-19;Productivity
767;16/2/2015;77450;1;1259.37;Katy, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-55;Productivity
1185;16/2/2015;10308;1;5039.37;Staten Island, NY, USA;NY;District #03;USA;Urban;Pirum;N;Pirum UE-21;Extreme
2055;16/2/2015;78247;1;6803.37;San Antonio, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UE-15;Extreme
2255;16/2/2015;75092;1;692.37;Sherman, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-52;Productivity
768;16/2/2015;77450;1;1259.37;Katy, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-56;Productivity
785;16/2/2015;77523;1;818.37;Baytown, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-73;Productivity
1436;16/2/2015;14612;1;3778.74;Rochester, NY, USA;NY;District #06;USA;Rural;Quibus;N;Quibus RP-28;Productivity
2254;16/2/2015;75092;1;692.37;Sherman, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-51;Productivity
2222;16/2/2015;77630;1;2960.37;Orange, TX, USA;TX;District #24;USA;Rural;Aliqui;N;Aliqui RP-19;Productivity
2222;16/2/2015;78239;1;2960.37;San Antonio, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RP-19;Productivity
852;16/2/2015;77054;1;8945.37;Houston, TX, USA;TX;District #23;USA;Urban;Natura;Y;Natura UM-36;Moderation
2005;16/2/2015;77389;1;2708.37;Spring, TX, USA;TX;District #23;USA;Urban;Currus;Y;Currus UR-08;Regular
2277;16/2/2015;11375;1;3086.37;Forest Hills, NY, USA;NY;District #03;USA;Rural;Aliqui;N;Aliqui RS-10;Select
1948;16/2/2015;77377;1;3558.87;Tomball, TX, USA;TX;District #23;USA;Rural;Currus;N;Currus RP-23;Productivity
2050;16/2/2015;75038;1;6015.87;Irving, TX, USA;TX;District #22;USA;Urban;Currus;N;Currus UE-10;Extreme
2091;16/2/2015;75758;1;1857.87;Chandler, TX, USA;TX;District #24;USA;Urban;Currus;N;Currus UC-26;Convenience
2223;16/2/2015;77630;1;2960.37;Orange, TX, USA;TX;District #24;USA;Rural;Aliqui;N;Aliqui RP-20;Productivity
2250;16/2/2015;13421;1;1448.37;Oneida, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RP-47;Productivity
2332;16/2/2015;11236;1;5039.37;Brooklyn, NY, USA;NY;District #03;USA;Urban;Aliqui;N;Aliqui UE-06;Extreme
823;16/2/2015;77379;1;7496.37;Spring, TX, USA;TX;District #23;USA;Urban;Natura;Y;Natura UM-07;Moderation
989;16/2/2015;10940;1;5228.37;Middletown, NY, USA;NY;District #01;USA;Urban;Natura;N;Natura UC-52;Convenience
2050;16/2/2015;76310;1;5984.37;Wichita Falls, TX, USA;TX;District #22;USA;Urban;Currus;N;Currus UE-10;Extreme
2234;16/2/2015;77590;1;786.87;Texas City, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RP-31;Productivity
2241;16/2/2015;13421;1;1038.87;Oneida, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RP-38;Productivity
1053;16/2/2015;77450;1;3086.37;Katy, TX, USA;TX;District #23;USA;Mix;Pirum;N;Pirum MA-11;All Season
2016;16/2/2015;78660;1;3621.87;Pflugerville, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UR-19;Regular
2016;16/2/2015;78735;1;3621.87;Austin, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UR-19;Regular
2223;16/2/2015;78239;1;2960.37;San Antonio, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RP-20;Productivity
2250;16/2/2015;12816;1;1448.37;Cambridge, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RP-47;Productivity
1435;16/2/2015;14612;1;3778.74;Rochester, NY, USA;NY;District #06;USA;Rural;Quibus;N;Quibus RP-27;Productivity
785;16/2/2015;77386;1;818.37;Spring, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-73;Productivity
852;16/2/2015;75709;1;9260.37;Tyler, TX, USA;TX;District #24;USA;Urban;Natura;Y;Natura UM-36;Moderation
726;16/2/2015;77083;1;1385.37;Houston, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-14;Productivity
1960;16/2/2015;77614;1;1183.77;Deweyville, TX, USA;TX;District #24;USA;Rural;Currus;N;Currus RP-35;Productivity
739;16/2/2015;76020;1;2078.37;Azle, TX, USA;TX;District #22;USA;Rural;Natura;N;Natura RP-27;Productivity
914;16/2/2015;77014;1;6677.37;Houston, TX, USA;TX;District #23;USA;Urban;Natura;N;Natura UE-23;Extreme
1046;16/2/2015;77708;1;1196.37;Beaumont, TX, USA;TX;District #24;USA;Mix;Pirum;N;Pirum MA-04;All Season
2091;16/2/2015;13082;1;1857.87;Kirkville, NY, USA;NY;District #01;USA;Urban;Currus;N;Currus UC-26;Convenience
2277;16/2/2015;13082;1;3086.37;Kirkville, NY, USA;NY;District #01;USA;Rural;Aliqui;N;Aliqui RS-10;Select
771;16/2/2015;77040;1;2015.37;Houston, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-59;Productivity
914;16/2/2015;77056;1;6677.37;Houston, TX, USA;TX;District #23;USA;Urban;Natura;N;Natura UE-23;Extreme
1046;16/2/2015;75501;1;1196.37;Texarkana, TX, USA;TX;District #25;USA;Mix;Pirum;N;Pirum MA-04;All Season
2223;16/2/2015;77586;1;2960.37;Seabrook, TX, USA;TX;District #23;USA;Rural;Aliqui;N;Aliqui RP-20;Productivity
2359;16/2/2015;75217;1;4913.37;Dallas, TX, USA;TX;District #22;USA;Urban;Aliqui;N;Aliqui UC-07;Convenience
1046;16/2/2015;11951;1;1196.37;Mastic Beach, NY, USA;NY;District #03;USA;Mix;Pirum;N;Pirum MA-04;All Season
754;16/2/2015;76001;1;2960.37;Arlington, TX, USA;TX;District #22;USA;Rural;Natura;N;Natura RP-42;Productivity
838;16/2/2015;77484;1;11024.37;Waller, TX, USA;TX;District #23;USA;Urban;Natura;Y;Natura UM-22;Moderation
910;16/2/2015;76179;1;4976.37;Fort Worth, TX, USA;TX;District #22;USA;Urban;Natura;N;Natura UE-19;Extreme
757;16/2/2015;77450;1;1007.37;Katy, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-45;Productivity
1110;16/2/2015;75002;1;2519.37;Allen, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-56;Productivity
94;16/2/2015;77450;1;10521;Katy, TX, USA;TX;District #23;USA;Urban;Abbas;Y;Abbas UM-21;Moderation
2223;16/2/2015;75002;1;2960.37;Allen, TX, USA;TX;District #22;USA;Rural;Aliqui;N;Aliqui RP-20;Productivity
1062;16/2/2015;75002;1;1700.37;Allen, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-08;Productivity
1182;16/2/2015;77705;1;1889.37;Beaumont, TX, USA;TX;District #24;USA;Urban;Pirum;N;Pirum UE-18;Extreme
2091;16/2/2015;78660;1;1857.87;Pflugerville, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UC-26;Convenience
726;16/2/2015;77037;1;1385.37;Houston, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-14;Productivity
2045;16/2/2015;77840;1;4944.87;College Station, TX, USA;TX;District #23;USA;Urban;Currus;N;Currus UE-05;Extreme
1075;16/2/2015;11772;1;3054.87;Patchogue, NY, USA;NY;District #03;USA;Rural;Pirum;N;Pirum RP-21;Productivity
1109;16/2/2015;76048;1;2519.37;Granbury, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-55;Productivity
1061;16/2/2015;10309;1;1700.37;Staten Island, NY, USA;NY;District #03;USA;Rural;Pirum;N;Pirum RP-07;Productivity
1076;16/2/2015;11772;1;3054.87;Patchogue, NY, USA;NY;District #03;USA;Rural;Pirum;N;Pirum RP-22;Productivity
1076;16/2/2015;75093;2;6109.74;Plano, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-22;Productivity
1075;16/2/2015;75093;2;6109.74;Plano, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-21;Productivity
1110;16/2/2015;76048;1;2519.37;Granbury, TX, USA;TX;District #22;USA;Rural;Pirum;N;Pirum RP-56;Productivity
2047;16/2/2015;75455;1;4535.37;Mount Pleasant, TX, USA;TX;District #25;USA;Urban;Currus;N;Currus UE-07;Extreme
740;16/2/2015;76020;1;2078.37;Azle, TX, USA;TX;District #22;USA;Rural;Natura;N;Natura RP-28;Productivity
758;16/2/2015;77041;1;1007.37;Houston, TX, USA;TX;District #23;USA;Rural;Natura;N;Natura RP-46;Productivity
